average_elo,encoded_pgn
1741.5,878 722 1857 1801 1917 506 1306 1313 817 506 368 878 1657 679 359 1525 2063 1346 1167 1502 1036 960 752 1092 332 328 1432 473 539 1178 1446 778 4 1195 862 509 995 1733 1361 481 992 2020 1420 129 599 1953 939 1906 2044 388 289 965 755 2020 1068 421 1928 113 226 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1798.5,878 1801 368 722 1346 98 998 573 1857 1462 1725 484 171 506 1917 1313 817 817 1576 234 1264 302 1411 506 1614 878 1535 1432 455 1745 246 322 1490 129 1726 1611 332 288 751 1600 1612 978 28 2047 125 955 2061 1147 1946 1200 1834 506 1946 1200 1834 880 1268 544 28 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1747.0,878 1346 42 506 998 1502 368 242 1857 1801 862 1230 1300 995 1945 1427 1242 783 35 817 1053 1863 1411 1505 1909 1646 2014 216 171 1879 392 1154 1330 182 1234 2058 1707 712 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1680.0,878 995 368 1346 998 506 722 1200 1313 473 615 1502 1306 240 28 757 1910 787 787 1723 1857 481 1167 1176 1917 567 388 388 1983 1427 1242 927 35 1080 817 1320 1883 804 680 1587 823 551 147 1906 412 111 156 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1714.5,878 757 1857 1801 368 787 801 506 998 995 868 234 862 722 146 960 246 1900 481 1178 1036 1863 1323 281 1446 302 200 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1739.0,878 1346 42 506 368 136 1614 1723 1857 757 998 787 801 1801 35 722 915 1537 337 1872 1265 1520 1411 817 742 922 817 302 369 878 1725 701 361 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1709.0,878 995 368 234 998 960 722 1176 1910 359 1205 1801 1857 395 1411 836 817 1203 801 801 35 757 1200 817 1669 246 530 1900 286 955 1275 722 1875 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1702.0,878 234 1857 551 368 111 998 506 1945 817 35 1475 528 722 1346 1392 1275 495 1053 1873 1909 2061 2014 510 556 288 361 1291 17 1725 1112 2047 1868 1502 1910 1992 2067 1186 1817 242 2042 812 1411 1292 1540 1651 1966 104 1707 1571 1363 1387 157 1254 1707 1013 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1689.0,1201 234 368 506 1614 551 1857 111 998 1230 1036 817 1945 1176 878 436 35 1801 528 1863 1346 76 1053 1764 366 350 553 1950 1256 1502 1909 1195 1436 1436 1684 464 465 242 42 1160 1707 240 1910 1861 448 2047 302 892 340 1781 802 1905 2004 741 1509 435 1116 289 674 1191 1817 1873 415 0 -1 -1 -1 -1 -1 -1
1679.0,878 1346 722 368 1857 995 1306 757 787 787 334 1801 1036 889 230 1265 1081 1733 817 1863 146 579 528 770 1619 953 879 836 676 68 68 2014 1857 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1934.0,878 722 1857 1801 1917 1265 1306 506 334 1346 42 136 249 812 455 880 817 1053 1200 877 344 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1682.5,878 995 368 1346 722 757 1306 117 1857 1801 1725 787 787 1873 1036 579 817 836 35 1080 230 1203 801 801 499 1291 1268 1419 1277 1176 965 783 680 1587 683 831 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1735.0,878 1346 42 1959 998 1045 1857 506 368 995 146 1462 1725 484 171 770 1619 1475 1411 1320 817 922 615 817 1657 436 639 639 1834 757 1910 1888 302 1588 1127 978 1927 955 1411 540 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1685.0,878 722 1857 1801 1917 1265 1306 506 368 1856 787 889 998 1313 817 1154 171 907 249 1415 814 1191 146 328 1264 1346 1929 1349 609 113 1959 381 249 1745 894 1502 1917 952 801 896 870 956 1307 1191 1927 1247 528 978 1045 859 1617 11 366 1512 350 164 2015 864 2018 2015 882 304 158 0 -1 -1 -1 -1 -1 -1
1777.0,878 234 368 240 998 1549 1910 551 1857 111 1411 817 35 1392 817 722 359 359 302 1067 1588 878 1535 1313 1313 1186 1612 1392 455 2020 1394 506 249 1127 1255 1200 290 227 709 1754 1503 1 1252 978 965 746 1031 1403 882 1622 862 1439 857 1181 1613 1001 286 1942 1945 627 366 1633 1614 1034 757 1828 1664 1051 1764 2008
1666.5,878 551 368 234 998 506 35 111 528 817 752 722 1053 1801 1479 240 366 302 359 359 350 1910 125 1836 2015 2015 1769 1992 8 880 264 1723 1770 812 1560 733 524 1621 1881 696 1917 1370 1707 1905 1080 741 1509 2016 1707 1001 316 1145 1495 1192 1589 634 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1619.5,878 551 368 234 998 506 35 111 528 817 1053 1475 752 722 1909 1502 366 350 1275 1856 1645 214 544 123 1707 1897 1414 1657 1814 341 288 430 584 875 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1748.5,878 995 368 1863 998 1764 1725 922 752 757 35 1614 1036 506 528 960 1909 1346 722 1472 1053 1664 527 647 1707 1873 2014 551 366 117 1814 2061 463 1725 848 799 1509 484 1330 329 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1705.0,878 757 1857 1801 368 787 801 506 998 722 868 234 146 1863 1361 1764 481 182 1306 1313 1664 1815 697 1941 1154 1154 1998 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2002.0,878 722 1857 1801 1917 506 334 960 817 817 1264 234 2061 1230 1945 33 1306 953 230 955 807 1525 1312 1247 35 302 1588 1127 661 1255 894 506 851 1525 369 1227 1393 1346 368 878 1885 1619 1834 45 1927 864 254 864 332 395 341 836 1834 1544 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1710.5,878 1346 42 1959 998 560 368 506 1857 1230 1945 33 118 117 1909 1247 591 1475 817 1502 1264 995 146 960 361 817 1306 2056 1312 1080 1633 117 499 412 1657 770 246 936 1202 802 1200 481 1312 2014 388 42 1785 783 705 757 32 1050 1882 1518 255 255 988 841 568 955 836 1998 -1 -1 -1 -1 -1 -1 -1 -1
1722.0,878 551 368 111 998 234 1910 240 1857 995 1411 328 817 817 118 302 722 1801 35 359 1205 1723 1112 1646 528 1575 136 136 1275 2020 1645 774 455 770 1857 2014 366 1909 1124 1910 1917 1375 1615 1615 465 163 1904 1295 1807 1176 129 129 288 1615 1393 1627 332 421 1591 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1639.5,878 722 1857 506 1917 1346 42 136 998 1154 214 1801 455 1265 516 880 817 421 146 2036 615 1863 992 1764 1546 679 156 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1943.5,878 995 368 1346 998 506 722 1472 1910 757 1857 117 361 787 788 1265 1306 1801 499 817 1411 955 35 1392 817 1952 556 302 2063 1045 1846 1011 1034 1533 239 1588 1520 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1978.5,878 722 1857 1801 1917 885 801 1856 817 234 1306 214 1154 506 368 960 146 817 1910 770 246 246 722 359 1205 146 249 1847 332 812 129 1713 1421 955 1836 908 725 1419 351 1392 481 1502 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1278.0,878 1873 368 2061 1614 1346 42 1959 242 1608 673 302 146 1764 288 1178 2063 114 1664 1570 1725 770 998 1190 9 211 338 1867 1163 1869 432 506 246 2014 1207 915 1217 1216 366 843 1272 1869 1917 503 212 765 1108 1022 776 1216 1258 627 1095 1270 1764 1502 881 1869 1444 765 1766 0 -1 -1 -1 -1 -1 -1 -1 -1
2034.5,878 722 1857 1801 1917 506 334 770 817 1265 1306 234 1664 1733 2061 1873 1764 328 230 573 368 1502 285 1413 1264 1176 249 817 359 359 584 1054 992 917 1945 1692 807 1893 1551 701 1683 436 1470 1011 225 1723 1375 2061 1671 1725 481 136 2044 641 471 240 448 804 1772 2047 23 381 629 0 -1 -1 -1 -1 -1 -1
1764.5,878 551 368 111 998 234 1910 506 1857 817 1411 757 722 359 1205 481 136 1959 1306 1230 817 787 787 1427 1242 1847 332 1801 862 679 1239 1239 992 947 1927 289 1868 783 456 8 2067 2067 349 995 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1746.5,878 722 1857 234 368 1856 801 1801 1300 1176 915 646 1467 1872 998 506 817 960 1910 817 722 359 1205 481 697 1154 171 1612 995 1713 1983 1065 1142 124 1924 1092 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1742.5,878 1346 42 1959 998 560 368 995 1857 506 118 1462 1725 783 1200 117 734 1900 1411 1801 1346 42 817 812 1264 1053 35 368 118 1560 1664 2063 1927 1230 1036 233 1764 779 1268 1427 4 894 615 620 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1687.0,878 757 1857 1801 1300 551 646 1872 368 787 801 111 998 117 35 412 817 506 722 481 136 242 1910 1863 1306 817 528 281 302 1419 802 2015 1275 2004 1080 1850 1394 755 615 995 1834 111 332 1873 1846 952 787 1001 1034 289 947 554 1754 49 2016 1952 755 1505 1609 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1679.5,878 722 1857 234 368 1801 1300 1176 1346 76 1675 1794 1614 770 998 506 817 960 1945 817 35 1801 499 885 801 1856 952 1320 1910 1502 722 359 1205 1897 1217 1756 481 1265 332 955 1664 952 927 641 1887 1355 1600 896 801 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1679.5,878 722 1857 234 368 1230 359 1427 1242 359 1917 506 249 1775 814 1953 965 1313 817 1265 35 1080 1080 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1957.5,878 722 1857 1801 1917 506 334 770 1306 960 817 817 1264 848 1945 506 368 1856 787 1462 998 1863 722 1897 1411 624 1725 1733 892 952 423 726 801 801 927 1764 1099 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1717.5,878 1502 368 1346 42 242 1411 506 1306 1230 249 1320 862 995 2052 783 900 817 999 412 1657 1475 1436 1436 308 1820 423 955 1648 395 1909 1952 1053 722 827 1108 1105 878 1313 76 827 1836 936 1801 2036 1737 128 767 160 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1699.0,878 1346 42 1959 998 1045 368 1801 1300 995 1857 1176 817 1462 1725 907 171 506 146 817 1264 770 1619 1863 1411 2020 615 1005 246 322 1792 2036 909 802 1002 421 1657 679 1010 1135 1132 1626 1138 1138 499 1005 549 1147 1104 1844 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1684.0,878 995 368 1346 2052 757 999 1801 42 42 1300 960 817 506 1264 817 988 1520 1081 783 1945 412 146 1200 1959 227 1368 328 1411 573 1002 802 125 955 1657 2020 64 2015 609 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1699.5,878 722 1857 506 1917 1265 1306 1801 368 1856 787 889 998 1313 817 907 171 1692 1411 817 146 1952 1619 1175 308 770 1346 328 234 1366 631 955 1614 1320 742 281 1983 412 1192 922 252 1104 246 1900 723 404 1349 1160 879 641 947 804 1747 356 1781 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1679.5,1909 1346 1945 722 591 1265 1306 878 368 1457 1457 368 1614 1801 361 506 146 817 817 770 1725 350 1414 1484 2005 1235 1312 271 597 1490 2063 783 742 551 1002 802 347 955 18 875 961 404 2052 75 1393 240 1307 186 1976 1216 1322 1906 1677 1997 1200 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1679.5,878 757 1857 234 368 787 801 506 998 1863 1945 995 1909 1346 42 42 591 812 146 770 1619 117 817 1080 528 1448 1747 755 246 1900 836 1888 136 240 734 936 1467 240 1675 1953 542 778 1831 1022 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1679.5,878 722 1857 1801 1917 506 334 234 1306 1230 1945 33 230 960 807 817 1312 1247 817 1863 851 1764 369 1873 368 1856 787 1346 722 240 1002 2015 528 1646 1725 1801 1983 656 146 1952 530 246 1868 1392 1983 709 227 506 909 1533 836 714 1082 1191 797 1587 537 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1679.5,878 722 1857 506 679 234 1857 1313 998 1154 214 960 35 817 1411 812 528 757 1053 1801 1707 412 455 770 1600 1713 1247 1657 33 1295 1848 1969 742 176 800 1836 1909 2014 366 1346 1848 1665 212 709 938 1471 827 1850 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1679.5,1857 757 1927 234 591 506 878 995 722 359 817 878 1657 783 368 787 516 1145 146 960 752 421 1432 404 1306 214 1154 411 332 1801 722 679 35 1045 759 2005 938 1969 1265 1836 1883 2052 1055 1522 333 917 2031 421 138 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1679.5,878 757 1857 1346 42 1959 998 568 1036 506 817 953 1300 1801 1657 412 915 1872 1917 995 334 783 146 648 332 848 262 817 1911 551 947 226 1239 1419 1200 1107 1669 955 1200 1873 752 49 1924 1256 740 302 455 2056 1252 2004 1105 127 1031 2016 1910 870 1393 330 1711 2067 1402 0 -1 -1 -1 -1 -1 -1 -1 -1
1679.5,878 757 1857 234 368 787 801 506 998 1863 1945 995 1909 1346 42 136 1169 1801 591 1154 738 1235 1154 1462 35 817 1053 281 892 1764 1723 922 252 1104 240 1392 1306 1533 343 678 1683 1683 374 1816 1707 1311 1733 1505 1910 770 452 629 611 1873 104 1603 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1679.5,878 757 1857 234 368 787 801 506 998 1863 1945 722 1169 960 1909 1764 2014 922 1900 246 591 240 35 2047 1312 1313 1535 1535 1752 817 734 1900 528 412 1053 571 481 1888 734 955 1275 1346 1946 1216 2055 1017 1546 1952 2020 302 1684 1676 1707 421 2016 880 723 2049 2044 770 1306 705 1791 860 442 955 1336 598 -1 -1
1679.5,878 757 1857 234 368 787 801 506 998 1863 1945 995 1909 1346 42 42 1169 1801 591 812 817 1462 146 817 1725 624 1664 1413 246 322 388 571 1200 2020 220 2044 1614 714 1161 1355 308 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1677.0,878 757 1857 234 368 787 801 506 998 1863 1945 995 1909 1346 42 136 1169 1764 591 1154 738 1075 1154 1336 35 714 817 960 1055 1801 646 603 603 778 1848 1664 1244 1869 501 1832 1112 1873 612 171 529 207 118 575 1400 207 118 1131 1297 1869 998 922 501 1270 1042 1022 252 608 448 1392 442 1022 609 609 2047 0
1676.5,878 757 1857 234 368 787 801 506 998 1863 1945 995 1909 1346 42 136 1169 1154 1154 1537 910 1462 118 817 1725 960 410 1911 1112 1764 1234 1873 1664 527 527 5 267 922 1234 645 284 484 907 381 226 240 1413 1505 783 1723 49 1190 1265 501 1564 792 55 314 1502 769 1614 894 207 2053 1832 611 207 1071 1910 1846
1676.5,878 757 1857 234 368 787 801 506 998 1863 1945 722 1169 1801 1909 1764 591 960 2014 240 366 770 551 802 481 817 350 1414 35 506 528 136 42 885 952 1856 927 1911 1983 117 1053 1873 2059 49 351 1664 2036 1112 742 1245 1689 186 1591 1587 99 1836 1834 232 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1648.5,878 1502 368 1346 42 242 1411 1801 1306 506 1857 1230 1945 1427 1242 995 146 960 817 817 2052 1863 1081 1320 369 1764 1983 551 2047 1520 988 1200 2005 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1803.0,878 722 1857 1801 1300 1265 817 885 801 952 1306 1733 368 1502 698 234 35 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1739.5,878 551 368 111 998 1801 1346 1657 1910 234 1205 1239 1857 111 1167 1176 1675 1794 817 995 1726 1713 1264 722 481 328 146 136 1959 770 965 212 680 186 125 1587 227 1834 1768 1953 774 2063 1736 1178 683 683 1090 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1588.5,878 757 1857 1801 368 787 801 722 1420 1863 599 1685 1050 2020 1416 506 998 234 1411 817 146 770 246 322 481 1045 817 1764 1725 885 1306 1490 1910 922 302 2047 1375 62 1259 412 992 1355 332 1888 481 4 1160 1950 1952 551 1747 388 2044 2056 1470 2004 32 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1588.5,878 757 1857 1801 368 722 1346 885 1306 914 1242 506 1917 234 146 960 817 817 2052 770 35 1863 1945 1764 1036 1873 1725 49 1614 1664 1112 1891 23 281 1742 412 950 14 314 1513 1948 689 1336 1861 609 946 413 1698 1393 1897 1850 1011 539 860 1978 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1700.0,878 757 1857 234 368 787 801 722 1167 1176 1675 639 836 412 998 1723 817 1863 35 551 1770 524 1375 1080 528 117 732 1045 1883 1764 2061 281 1192 111 16 1191 715 328 1551 1505 289 1874 394 1534 1320 14 1050 404 1835 1997 412 1534 491 1001 281 1801 1637 102 1705 1265 1546 0 -1 -1 -1 -1 -1 -1 -1 -1
1717.5,878 995 368 1346 2052 757 42 1959 999 787 1917 953 817 506 1081 1801 561 801 801 412 851 1176 697 783 35 648 332 226 992 350 1747 848 146 952 896 309 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1719.5,878 1346 42 1959 998 560 368 506 1857 1230 1945 33 1909 1247 118 117 1917 995 35 1888 817 350 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1648.0,1857 1346 1927 757 591 995 817 506 334 783 998 817 878 770 722 848 1219 1050 862 117 1657 506 848 510 1096 860 1895 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1648.0,1857 1346 1885 757 1857 506 1927 995 591 1801 368 787 801 889 1306 1265 915 1872 817 817 1614 117 146 848 1201 49 998 1256 892 344 818 841 1301 344 1264 1080 262 804 1911 551 1946 1861 544 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1758.5,878 757 998 234 1927 995 591 1801 334 1176 35 506 1910 960 1945 817 1857 510 345 885 1909 1769 817 1851 1711 1870 1242 567 35 1346 42 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1759.5,878 722 1857 1801 1917 1265 1306 506 368 1856 787 889 998 484 171 1313 615 2020 1346 877 1411 1154 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1849.5,878 757 1857 995 368 787 801 506 998 1801 868 1462 1725 484 1154 1346 722 679 862 412 1167 1176 1036 817 1775 1801 264 801 783 1483 392 762 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1409.5,878 722 1857 1801 1917 1265 1664 647 1306 1265 368 1856 787 889 549 506 722 1200 1346 877 1411 998 1154 907 285 1415 837 234 1219 1366 1462 817 1554 1954 220 1320 423 955 1745 1908 1924 978 1909 1560 1617 1147 351 1959 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1409.5,1927 551 591 111 1614 757 998 1801 499 281 1664 1764 1893 343 1872 171 409 517 1471 1217 1467 1191 1857 755 238 1045 1654 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1409.5,878 1346 42 1959 998 1045 1857 1801 368 506 1917 1745 1657 995 1909 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
