average_elo,encoded_pgn
1636.0,1614 506 998 551 878 234 368 111 1857 817 1036 722 817 1801 1346 328 1124 917 35 302 752 506 1301 955 757 1910 345 2014 1366 1366 1420 1863 1887 1909 1739 719 1427 1216 332 1275 1887 1230 1490 432 2021 2063 1195 1436 609 831 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1532.0,1614 722 998 302 368 878 862 2014 226 506 481 136 887 506 246 322 1201 350 1650 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1763.0,1614 506 998 551 368 111 878 234 1857 1845 1036 722 1346 2047 308 1873 1112 1176 1725 2061 1664 1081 499 817 817 1502 35 242 242 412 1501 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1789.5,1614 995 998 1346 368 1502 878 506 722 1472 1857 960 1411 740 1256 817 35 1723 1411 302 366 481 136 242 862 1801 350 770 817 117 369 1080 900 281 1619 1087 68 927 697 341 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1670.0,1614 506 998 1346 242 136 1857 1154 171 551 1927 722 679 1612 1857 111 591 817 817 2063 368 240 499 506 1657 1608 285 1005 1201 137 257 1266 1711 1200 1614 1239 359 1010 714 1505 499 1320 823 2047 1791 859 333 1001 1576 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1660.0,1614 506 998 551 368 111 878 234 1857 1230 1036 817 817 1472 1945 1427 1427 722 35 1801 1346 328 1909 1502 1301 242 242 1863 591 1764 1957 1723 1112 1873 1361 1664 1420 1505 1603 139 72 1192 1770 281 35 1997 1969 302 1588 1067 528 1910 1998 171 1141 136 897 955 679 111 1736 0 -1 -1 -1 -1 -1 -1 -1 -1
1669.0,1614 757 1927 995 591 783 998 1863 1857 328 368 787 801 1265 817 625 35 1733 528 1657 1112 848 862 722 1945 1425 1239 234 862 772 75 75 1201 1184 1751 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1893.0,1614 506 998 551 878 234 368 111 1857 817 1036 1475 817 722 146 770 1619 1502 1945 412 1346 757 2052 1863 2061 1897 1910 1992 1615 2014 709 227 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1636.0,1614 995 998 506 878 1346 722 1472 368 757 1857 1801 242 787 801 1790 862 573 900 506 1726 129 1600 1537 337 1713 1167 186 817 1265 1747 103 1200 1313 1186 1863 1917 978 1540 1764 542 634 894 381 211 1440 1848 350 1569 112 2026 328 367 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1663.0,1614 234 368 551 878 111 998 506 1857 817 1036 1475 817 722 1945 1856 801 757 1183 1657 1375 812 1910 1801 715 885 35 388 242 1863 2061 1392 1873 1313 1313 1186 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1819.0,1614 722 998 1801 1927 234 591 551 1201 1176 1479 111 817 506 499 812 481 388 242 328 878 240 1664 302 334 1910 349 1992 1769 1657 1490 953 1721 1953 797 509 146 1525 308 1022 1263 770 862 2014 1239 359 1608 506 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1528.5,1725 722 1614 506 334 1346 242 136 1857 1801 878 1723 1036 960 35 817 817 812 1664 240 368 1856 801 801 952 770 2052 757 55 818 1576 1081 1948 1963 1513 528 1192 1268 1978 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1669.0,1614 722 998 1462 481 1265 1201 506 368 1733 1411 1856 1856 952 1857 136 801 506 146 1801 836 1216 1162 1191 817 770 1619 234 697 1127 1057 885 1249 1490 697 1587 1747 1191 992 953 246 1900 322 2020 1745 322 129 754 316 725 1077 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1659.5,1614 506 998 234 368 551 878 111 1857 817 1036 1475 817 757 1346 1863 1124 1723 2061 995 1873 1475 1910 42 42 1392 1230 1436 262 1657 1896 701 302 1127 1255 1067 1275 880 1645 774 1983 1375 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1592.5,878 722 1857 234 368 506 359 359 738 1075 679 889 1306 1801 881 1872 343 1313 1411 1392 817 626 1264 1745 752 1952 1432 1535 1186 281 1010 1205 118 26 647 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2035.5,1614 506 998 995 878 1346 722 368 530 214 171 322 368 722 1857 1801 359 679 615 783 757 817 1366 1230 118 1005 1053 1870 934 1937 719 1427 181 381 1608 1191 2059 1647 910 1152 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1649.0,1614 757 1927 1801 591 506 998 551 499 995 878 111 334 1346 42 1646 1012 1176 1416 817 1725 1845 1726 129 1479 953 288 1230 218 1005 817 1275 1945 8 1215 446 1091 779 1946 1436 1608 1045 262 1392 823 1505 368 1320 1346 755 1747 1 1503 1045 139 139 562 1887 1230 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1625.0,878 1346 42 506 368 136 1857 1230 1945 33 1917 995 1909 1247 1657 960 817 817 1202 802 2052 288 1857 772 1617 460 8 1615 542 955 1657 755 1736 908 316 240 697 421 1612 880 1794 725 1394 1152 1924 783 1392 770 18 1054 1264 1249 1536 860 1792 1327 549 1896 597 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1592.5,368 1346 1614 995 998 506 1857 960 862 817 1201 1320 242 136 136 42 1411 757 817 1801 1300 922 356 953 988 55 1657 755 915 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1599.5,878 995 2063 551 1068 1801 683 880 1006 1107 774 1645 1857 722 1306 234 1300 812 368 1863 698 1053 1346 877 1726 1713 817 1346 42 42 1361 878 885 350 1490 714 1675 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1868.5,1614 995 998 1320 368 922 878 328 1857 1346 1411 770 817 2014 35 573 242 42 42 388 1264 328 1657 240 136 136 709 960 1801 656 102 409 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1823.5,1614 551 998 111 368 506 878 234 1857 757 1036 1801 1346 1646 1012 1176 1416 817 1725 1845 817 1887 1124 1764 1664 1950 752 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1903.5,1614 506 998 551 878 234 368 111 1857 1475 1036 757 1945 787 801 117 35 1080 892 1448 817 1313 1420 465 1805 817 1301 1863 1887 1336 481 1764 1718 760 760 922 1893 1551 2021 696 1104 1312 1027 471 837 1291 779 1415 609 281 481 1664 1110 226 871 1112 545 1104 1104 1417 549 1191 981 1906 145 1953 213 509 1961 0
1581.5,1614 722 998 506 1857 1502 679 1462 878 817 334 234 1857 1346 242 242 42 136 308 1745 118 1077 1036 288 8 2020 817 1801 481 1268 1268 779 1199 1199 1747 1 1503 62 1533 1769 1104 1505 1927 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1906.5,1614 234 368 506 998 1475 878 722 1857 1856 801 960 35 817 1036 1392 817 2047 752 1873 332 1997 1909 955 836 551 395 1490 586 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1586.0,1614 757 1927 1801 591 506 998 722 1201 234 1479 770 1112 1863 1576 1176 817 960 1910 1230 1945 33 1909 1247 302 1113 332 281 1725 817 1312 412 932 1764 734 246 481 1045 734 322 646 1518 591 1950 1950 281 499 1946 697 551 1952 1005 1828 413 413 878 853 947 1485 705 435 0 -1 -1 -1 -1 -1 -1 -1 -1
1865.0,1614 722 998 1265 1201 506 1857 234 368 1856 1856 1462 1411 1346 817 817 146 907 171 755 757 1045 1657 1801 1910 770 1619 328 499 836 1127 1127 1104 436 249 1200 1502 2052 1959 2009 1142 812 697 1952 573 1392 1896 1745 246 641 2006 609 777 1349 1785 488 1252 81 1927 406 596 1197 -1 -1 -1 -1 -1 -1 -1 -1
1992.0,1614 722 998 1265 1201 1801 1857 506 368 1856 1856 1462 1411 1346 817 817 146 740 1256 1230 1945 1427 1242 801 1868 907 171 1183 1249 762 5 755 947 978 851 956 1896 974 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2026.5,1614 722 998 1462 308 506 1857 234 1201 907 171 878 455 1745 752 1475 1313 1313 1432 81 1927 28 1658 1535 751 1657 334 1572 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1855.0,878 722 1857 1801 1300 1863 698 506 817 960 334 1764 851 817 2061 922 998 885 679 1948 694 1346 1551 1551 353 1597 146 1664 1420 1502 143 412 180 646 1798 1035 1756 473 473 1313 777 1349 1264 1392 752 704 549 184 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1968.0,878 757 1857 234 368 787 801 1801 1614 506 998 1863 1036 551 35 111 817 817 1183 1176 528 1392 992 848 1195 1195 752 812 1112 560 885 1657 1600 1713 361 193 800 421 288 51 1927 2014 1814 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2009.5,878 722 1857 1346 679 783 368 473 998 1239 359 1537 910 1446 1036 1745 1264 240 862 1053 410 1952 530 642 1112 1723 1234 494 992 770 1945 71 136 136 900 2014 1230 1195 1215 506 333 859 410 1392 752 1201 1614 350 1414 1484 1630 288 8 349 213 1216 1147 1178 145 1392 1527 705 145 757 1264 1587 981 1517 1105 677
1929.0,878 995 368 1346 2052 757 42 42 999 506 1167 1176 1675 1833 817 960 988 1520 1081 960 146 817 1306 770 1619 1392 1264 1505 1465 1265 2031 179 249 1733 1264 1231 836 2047 1416 1377 246 936 2006 955 1839 139 332 848 885 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1651.0,878 1502 368 1346 42 242 1411 506 1306 1230 249 117 862 1801 2052 995 999 1513 1363 1863 1664 960 1764 1359 834 834 1167 240 314 314 177 817 817 506 1945 1427 1870 510 1630 551 1411 1911 499 1801 1664 1505 1764 877 1320 1311 49 281 414 1692 1685 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1660.5,878 757 1857 1952 368 551 722 111 1917 1801 530 530 817 579 988 877 1036 817 998 302 118 1661 861 955 146 560 481 841 884 1160 915 1217 1306 812 1264 571 615 894 1160 1256 992 337 337 1036 1264 1427 719 770 1619 2014 900 1910 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1911.5,878 757 1857 995 368 787 801 1801 998 506 1036 1462 146 770 246 322 817 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2005.5,878 722 1857 234 368 240 1917 1502 998 960 817 770 1346 1549 1264 817 1945 1723 851 757 361 510 1614 302 1588 1127 1312 271 597 878 553 1911 848 1444 35 741 499 1828 351 2020 1850 1201 1255 256 18 13 1983 883 1503 554 1393 351 463 101 35 1785 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1933.5,878 1502 368 1346 42 242 1411 1801 1306 506 862 995 1857 783 1657 1239 359 240 615 1952 530 322 900 817 817 2047 783 62 584 1054 1259 754 1057 1588 2052 812 1747 1392 1857 1176 885 801 787 1 1503 186 752 567 626 551 1725 1764 1147 1863 1512 1176 2021 1587 1252 1225 1336 1269 628 0 -1 -1 -1 -1 -1 -1
1721.0,878 722 1857 1801 1917 877 679 701 701 506 334 1320 817 49 146 770 1619 1764 1375 960 998 817 836 1265 481 848 2005 1425 398 110 1758 895 1834 1502 1978 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1757.5,878 722 1857 1801 1300 1863 698 1764 851 506 817 1265 1306 234 368 268 146 770 1619 2014 900 1313 894 271 1467 1191 1648 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1851.5,878 995 368 1346 2052 473 1313 506 146 960 734 246 246 322 1857 817 1411 381 817 1320 742 1502 1306 922 308 551 366 770 1747 240 1798 1001 1868 2056 992 757 252 1104 1792 2021 988 818 1068 1577 1683 1683 723 358 549 1904 374 722 981 460 2038 1111 981 460 2038 603 910 1904 -1 -1 -1 -1 -1 -1 -1 -1
1929.0,878 757 1857 234 368 787 801 506 998 1863 1927 722 1169 1764 591 1475 817 960 1910 922 1725 817 1945 1505 1909 1723 2014 1472 366 1969 1846 1952 551 2015 478 860 481 388 42 411 1393 302 1885 506 1848 972 2018 1200 1535 1432 1834 955 909 1911 1205 1239 1275 1337 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1884.5,878 757 1857 1801 1300 551 646 1872 817 234 1306 111 368 787 787 1230 35 1427 1242 117 2052 506 722 481 1219 464 1805 1080 539 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1903.5,878 757 1857 234 368 787 801 506 998 551 35 111 752 817 528 1801 1917 1863 1053 1764 915 412 894 995 2006 1349 1597 1664 361 1346 42 42 388 136 1959 812 1560 14 1707 1505 117 2020 2059 1745 885 953 661 1057 1791 859 738 1997 1095 444 449 404 210 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1857.0,878 551 368 111 998 234 1910 506 1857 817 1411 1801 35 848 528 722 359 359 1265 885 679 1239 1205 81 549 589 1288 365 952 514 445 302 861 1001 1474 816 463 1608 1967 244 2038 585 148 1735 944 378 673 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1593.5,878 722 1857 1801 1300 885 801 1856 817 1502 1917 506 334 1265 1306 817 146 1346 42 242 851 214 1154 368 1200 960 697 1230 734 246 246 1427 2005 1266 1711 973 879 1005 1747 1873 2031 1937 2021 421 1104 770 596 955 908 1392 714 124 1617 456 894 1295 742 236 156 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1613.5,878 757 1857 1801 1300 1863 646 1872 817 1346 42 242 368 995 862 117 1112 506 1614 740 1950 787 927 1265 1068 783 1050 1050 1685 1200 226 1952 998 2047 900 817 1055 922 1883 1109 892 1427 818 255 719 11 1449 789 856 1048 1617 840 1708 1191 1672 1906 783 864 1758 1123 1031 1190 140 1953 415 0 -1 -1 -1 -1
1571.5,878 722 1857 506 679 1313 615 2020 28 234 368 359 359 712 1746 1150 118 190 1558 817 1053 1392 1910 1745 1945 1801 1909 742 1313 1646 1707 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1696.0,1664 1346 1576 1745 1857 1801 1764 1646 885 1247 1725 757 527 787 952 506 1201 995 1036 647 475 475 518 1320 1306 624 1770 1770 817 817 356 1200 368 1425 1758 81 1924 1413 1945 1896 1846 1327 1252 422 248 1247 825 755 248 1922 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1882.0,878 722 1857 1801 1300 1863 698 1764 851 770 368 1856 801 1265 915 880 817 1217 722 2036 697 328 998 817 1200 938 1306 1239 1264 812 2047 1963 1010 894 1896 974 1648 573 1264 1873 35 2061 992 1005 938 1952 2031 1937 35 1621 714 1533 1791 186 1505 1657 1845 1904 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1892.5,878 234 368 506 998 722 1857 960 1036 770 359 359 738 2005 679 817 817 1502 752 1129 332 938 1969 1764 1692 1265 1839 1603 862 1845 1725 510 226 1392 1910 551 2026 1414 879 705 2019 978 938 952 896 2047 722 1873 366 503 1200 1313 1186 1486 1927 302 1633 381 1027 1191 1393 1587 142 1808 448 690 1846 1547 -1 -1
1625.0,878 722 1857 1801 1300 1863 698 506 817 783 368 817 646 1217 359 1239 759 859 679 1392 1910 1313 2052 1558 1471 1952 1857 1230 1828 1147 885 956 1394 978 1186 1186 1927 757 1081 1614 2047 1147 1206 1727 1264 1848 1633 873 549 252 1533 1288 1874 1848 1336 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1601.5,878 1346 42 1959 998 1045 368 722 359 1537 1878 1801 862 770 998 2014 900 579 1053 836 1857 271 1648 1230 1300 1427 719 1863 1467 1872 614 1265 676 254 769 817 1712 1909 2024 1001 95 1939 1282 728 1925 1925 1925 1001 1105 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1578.5,878 722 1857 1801 1917 506 455 1265 516 110 549 2020 1090 1346 42 885 334 1230 528 1053 998 421 234 1050 1175 2020 1758 1297 473 1542 635 1307 145 1220 1268 1543 709 1154 316 1313 1240 1178 1144 1867 2042 1131 1052 207 203 1832 601 1867 1720 1869 1846 1502 450 778 1808 1764 1829 1869 134 1642 329 0 -1 -1 -1 -1
1576.0,878 722 1857 234 368 1230 359 1427 1242 359 1917 506 249 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1646.5,878 551 368 111 998 234 1910 722 1346 302 1857 506 1411 817 817 1432 1535 1313 1313 1745 1312 1992 661 1255 885 2044 1306 757 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1818.5,878 722 1857 1801 1300 506 817 885 801 1856 722 481 1306 214 1154 1265 136 1502 1917 242 388 1946 368 2020 988 841 35 412 1301 1419 1264 754 1092 1953 249 1392 1129 733 1697 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1872.5,878 757 1857 1801 1300 551 646 1872 334 111 35 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2003.0,878 722 1857 234 368 1856 801 506 998 960 1036 757 1857 817 817 1801 146 812 246 246 481 388 42 885 1264 914 1427 741 499 1828 1633 938 2001 1320 1983 1392 742 770 697 1946 2061 1068 1411 1533 1873 281 733 733 549 1828 216 1998 631 726 1998 1764 525 551 833 1614 1160 872 1192 0 -1 -1 -1 -1 -1 -1
1923.0,878 757 1857 1801 1300 117 998 995 817 551 1264 111 722 579 1200 817 646 915 1692 412 368 787 862 679 679 1050 1202 2067 1769 722 481 234 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1949.0,878 1502 368 1346 42 242 1411 551 1306 111 862 506 361 817 1945 1801 1312 1392 817 722 359 679 1239 1010 2052 1200 1857 271 597 1392 249 412 1394 1503 1503 812 289 1997 1249 783 544 1820 455 411 332 1238 407 1191 1437 1930 1653 1587 476 345 1532 634 83 1733 408 1785 1207 1001 344 1868 -1 -1 -1 -1 -1 -1
1897.0,878 995 368 1502 1614 1346 242 242 42 1959 998 1462 1857 1045 1411 770 817 506 1657 1475 1910 817 697 281 302 117 35 1863 1896 510 639 1331 697 506 1346 1265 1520 1933 332 136 136 1959 742 344 1952 551 620 350 1868 860 1846 567 1411 1080 499 804 478 1629 1946 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1972.5,878 1346 42 1959 998 2016 1036 1230 368 17 278 560 118 1502 817 506 1200 1612 2047 1320 1081 995 288 754 1614 783 697 817 1945 2014 1909 1792 28 1313 510 302 752 1558 1558 240 1725 722 359 1239 1883 1444 1617 978 1067 1656 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1861.5,878 1801 1857 1320 368 1346 42 1959 998 755 1420 1045 862 722 679 2020 1036 1863 915 1551 884 777 817 1502 1614 1950 1256 506 1264 1764 851 1745 615 1336 783 1200 777 609 752 817 1432 1186 28 1535 1186 381 351 421 651 551 908 908 908 955 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1949.5,878 757 1857 234 368 787 801 506 998 1863 35 722 1081 812 528 770 1053 848 481 464 465 240 1707 1873 1300 2061 1582 560 452 231 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1870.5,878 1502 368 1346 42 242 1411 506 1306 1801 862 117 249 770 1857 1230 1657 877 524 733 1167 1801 915 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1942.5,878 757 998 1863 1927 1801 591 234 334 995 1910 551 1857 111 817 579 35 817 528 1320 302 1588 1588 1127 556 812 1275 1346 1645 865 1249 836 1822 1067 136 388 388 1959 1307 955 1255 699 1617 1107 1249 978 600 1656 2018 926 158 568 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
