average_elo,encoded_pgn
1377.0,878 757 1857 551 368 787 801 111 998 1801 35 1873 1036 506 752 817 528 1346 42 136 915 1872 136 242 1053 1745 1707 281 938 722 1265 1392 1959 880 1909 1905 1509 809 938 411 344 1097 896 1847 1707 812 934 1001 1930 1713 410 1663 392 430 635 365 1527 1249 1740 1946 270 770 1740 722 1564 870 270 0 -1 -1
1484.5,878 722 1857 506 679 1313 615 2020 28 234 368 1801 1300 1863 1917 812 915 1872 129 1346 814 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1412.0,878 722 1857 506 679 2020 368 1801 915 1872 1411 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1840.0,878 757 1857 234 1167 1176 1675 639 817 1549 615 995 1112 960 1576 817 1614 412 368 787 801 1863 998 2047 992 1355 448 917 332 1911 1055 146 1512 1109 1141 446 1450 506 448 560 752 551 1868 1001 2019 714 1183 1556 1664 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1796.0,878 551 368 111 35 757 998 787 952 506 722 510 995 1726 1167 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1793.5,878 1346 42 1959 1857 1230 1945 1427 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1314.0,878 995 368 1346 2052 473 1313 722 1857 1856 927 1801 738 1235 1917 1745 1312 1443 817 1801 598 960 862 1053 879 742 1300 1427 719 877 19 1022 526 874 1392 1937 1019 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1257.0,878 722 1857 1952 679 1502 1197 551 1202 2015 683 2020 1006 1346 1036 812 347 1178 817 1845 42 242 1230 1195 2032 1867 998 111 334 1216 1012 1764 1775 302 1793 1869 1042 2047 1784 778 1747 953 1533 1349 777 381 738 1867 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1531.0,878 722 2063 1801 1917 506 763 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1531.0,878 722 2063 506 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1531.0,878 722 2063 551 1546 960 683 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1855.0,878 1346 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1775.5,878 757 1857 1801 1300 1863 646 1872 817 995 368 1346 722 960 988 1520 885 922 1306 1873 35 1733 332 328 2052 757 1420 836 1857 817 528 567 1692 72 1219 1050 862 953 1657 436 1983 1614 1896 922 1275 551 1946 1922 1249 2014 709 709 1128 955 961 404 848 381 1082 1191 763 0 -1 -1 -1 -1 -1 -1 -1 -1
1320.5,878 722 1857 506 679 234 1857 551 998 111 334 757 1036 1801 35 817 528 117 1275 1080 499 1448 817 848 1645 865 556 1072 481 885 328 804 33 1414 1307 955 1810 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1364.5,878 757 1857 234 1167 240 1306 1863 698 1764 369 1549 817 551 334 111 35 412 1264 817 230 922 807 1355 1312 1346 42 388 2061 995 1551 1551 528 1427 719 481 1275 204 1645 865 1946 1664 1910 171 171 1154 302 1588 368 787 1822 404 1082 955 1418 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1526.5,878 722 2063 506 1546 2020 1928 777 998 234 1917 812 129 1713 1857 1801 334 722 817 1053 146 890 481 136 42 1646 777 1665 719 1392 1619 1502 1217 1872 1306 62 992 2047 32 1311 134 1022 374 1533 777 877 1602 765 1816 1869 1495 1585 1614 701 11 765 858 1869 2061 1873 130 765 1816 1869 48 1585 1827 0 -1 -1
1526.5,878 722 2063 551 1546 960 683 1619 1677 1587 738 1225 1857 1801 311 1131 341 234 1550 1869 334 812 1042 1642 1831 1585 1920 1869 2061 1176 1163 885 1097 757 1759 778 1837 608 712 509 1908 778 147 1953 680 1587 1949 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1500.0,878 722 1857 1801 1917 1265 1306 1346 42 506 1217 1872 817 848 368 817 988 137 337 381 1654 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1666.0,878 722 1857 1801 1300 1265 1306 947 68 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1666.0,878 722 2063 1462 1917 506 763 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1666.0,878 722 1857 1801 1917 1265 1306 506 334 817 230 848 817 1425 398 110 1758 81 68 1346 388 381 982 1230 528 877 1946 1517 262 2044 1275 421 1978 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1350.5,878 995 368 1346 2052 757 42 42 999 506 1167 1801 817 960 988 817 1081 1863 646 1872 146 770 1619 1230 1945 33 1909 1247 1039 412 246 246 1264 1249 1306 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1836.0,878 722 1857 1801 1917 1265 1306 506 334 234 2061 1863 817 1230 230 2020 1945 33 1264 817 807 770 1312 1247 1664 268 556 1113 1771 953 697 328 1096 1108 322 1346 1850 740 1875 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1424.5,878 722 1857 1801 1917 1265 1306 234 368 1856 787 889 998 1230 814 1145 1990 1368 709 1647 910 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1347.0,878 757 1857 1801 1300 1863 646 1872 817 234 722 359 679 1612 1264 755 2063 551 697 812 998 506 334 1505 146 111 366 817 246 246 1969 656 350 1414 1895 955 1200 1216 936 530 544 503 620 1931 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1353.5,878 995 368 1346 2052 506 722 1472 1411 757 1306 1801 982 787 787 117 361 889 118 190 193 817 817 1952 530 936 1945 1863 879 1045 1657 679 359 240 1868 117 1946 1080 2063 770 2036 1419 1689 186 1033 1587 99 1225 1095 875 1055 1202 317 42 130 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1397.0,878 995 1857 1346 42 42 368 506 1411 1801 1306 960 817 817 1264 1392 146 1230 230 953 308 1427 1870 551 366 1001 1481 246 350 1834 2015 802 2061 328 1873 1863 1147 836 1937 1937 1127 1067 374 350 528 1939 1264 1 1754 146 568 1911 613 1440 432 1666 163 146 880 984 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1463.0,878 1346 42 1959 998 2016 1036 1230 752 33 368 755 35 1801 528 1053 1053 995 1909 1247 366 1646 1411 1572 1966 328 1420 1879 1707 657 289 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1329.0,878 1346 42 1959 998 1045 1917 1176 1857 506 817 1230 1657 1745 983 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1368.5,878 757 1857 1801 1300 234 817 1863 1467 1872 722 1230 995 1713 1945 33 1909 592 1264 506 368 787 801 953 615 722 836 995 1312 551 998 111 1910 1992 8 817 992 1346 892 1005 2047 436 1664 281 1306 1882 1725 1873 1600 129 1421 1138 1138 1930 1413 2020 1393 1162 1924 697 1393 137 1617 1578 1924 1200 332 1670 1393 0
1372.5,878 722 1857 1801 1917 506 455 1265 516 2020 817 421 455 770 1197 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1370.5,878 722 1857 1801 1917 506 455 1346 42 877 1167 1176 1675 1794 817 1959 998 1045 1857 1801 1264 960 679 817 915 1872 334 770 862 1265 528 848 35 783 1927 880 351 697 615 754 1200 1005 72 1366 1394 1346 528 2063 1910 368 952 1503 1503 281 1192 406 549 514 981 1077 392 902 1147 1228 748 313 1785 805 -1 -1
1401.5,878 757 1857 1801 1300 506 646 1217 722 481 817 551 1614 111 242 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1380.0,878 757 1857 1320 368 995 998 922 1300 506 1657 1313 1313 1535 817 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1811.5,878 757 1857 1801 1300 1863 646 1872 817 234 998 1230 1945 33 1909 1247 722 412 995 1713 455 592 697 506 516 1145 2014 1906 1900 1900 1197 1178 334 41 332 111 1275 1346 1645 1819 751 327 1819 1819 751 692 706 117 892 289 1112 1225 1834 368 1792 302 1370 219 612 214 1746 343 1074 1527 1969 1515 -1 -1 -1 -1
1379.0,878 995 368 1346 2052 757 42 42 999 812 1167 1176 1675 639 817 783 988 1520 598 960 1081 1549 615 1320 146 770 1619 2014 227 212 709 1200 777 113 752 1191 1432 1657 42 1959 1419 1419 1010 1505 1306 357 1394 1517 1533 1952 475 275 885 1764 1662 1664 797 404 427 955 1589 404 3 0 -1 -1 -1 -1 -1 -1
1406.0,878 1320 368 922 1411 551 1857 111 1306 995 35 234 230 328 817 240 308 770 1124 2014 1910 1909 722 1346 302 679 359 1239 1713 755 813 1953 1927 421 921 350 862 1502 1239 1419 1394 755 1614 778 242 136 742 571 1969 1424 332 1646 1192 1873 1725 481 388 1959 1657 757 1664 1233 -1 -1 -1 -1 -1 -1 -1 -1
1842.0,878 757 1857 995 368 1801 1346 98 1917 234 817 722 1167 1176 1675 1794 1614 551 998 111 35 770 528 302 1124 1910 8 1992 2067 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1764.5,878 757 1857 234 1167 1176 1675 639 817 1549 615 848 368 787 801 1072 1910 1801 915 1872 722 411 35 1080 2052 1332 1219 995 302 1685 1713 1713 1197 551 697 1053 879 103 1054 13 18 584 1727 778 1081 1657 862 111 1147 1225 877 757 2046 778 1988 1239 1010 608 1138 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1400.0,878 757 1857 234 368 787 801 1801 1614 506 998 722 1169 960 1312 885 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1501.5,878 722 1857 1801 1300 1863 698 506 817 960 1264 817 1945 234 1306 1764 369 770 368 1856 787 922 998 1392 35 1646 722 416 530 283 644 914 1242 1427 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1500.0,878 722 1857 1801 1300 1863 698 506 817 234 998 960 1467 1872 368 1856 801 817 915 922 671 1349 1264 1313 1313 1535 752 1443 609 1647 862 1036 779 2056 1112 770 1301 1449 1892 2014 35 757 374 1392 345 705 1273 1485 1909 1873 900 1191 32 826 32 281 827 1392 2024 1001 1937 0 -1 -1 -1 -1 -1 -1 -1 -1
1415.0,878 1346 42 1959 998 568 1036 1176 1857 1801 817 1053 2061 2036 1300 1608 1124 1641 1851 1266 1711 506 646 1872 697 1517 368 995 862 896 1756 1615 1420 481 1614 1863 242 1551 1551 1953 1254 1587 1726 1713 1077 186 669 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1348.5,878 757 1857 551 368 787 801 1801 1614 111 35 506 752 817 998 234 1036 1176 817 1505 528 801 952 567 992 240 1664 1097 927 506 481 995 734 322 322 1346 42 388 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1831.0,878 722 1857 1801 1300 234 368 1856 801 1176 817 506 998 960 1264 817 646 1872 752 757 1169 1873 35 812 528 240 1910 1917 1909 1723 1112 49 302 1502 2014 1952 1900 246 351 1346 1275 1836 456 368 892 340 1177 334 1966 1415 1486 1259 1946 1268 99 1819 1708 1645 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1736.0,878 757 1857 1346 42 1959 998 1045 1917 1745 817 995 1264 506 556 1230 752 33 129 960 836 817 671 1349 1917 412 615 1801 481 136 388 885 1983 1247 742 571 1002 802 1550 955 334 1764 1192 1664 4 1295 35 1818 952 406 1252 896 210 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1800.0,878 995 368 1346 2052 757 42 1959 999 787 1917 1560 817 1801 1112 506 1576 783 1264 1176 1200 1313 1186 302 896 801 952 412 1645 1216 1911 567 615 648 901 330 549 365 1421 1191 775 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1780.5,878 1346 42 1959 998 560 368 506 1917 1230 1857 995 817 1801 1300 1053 646 1872 35 2063 2061 783 1945 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1475.0,878 757 1857 1801 1300 234 817 506 615 1230 1467 1872 334 722 230 960 1945 33 1909 1247 1969 817 1112 770 1576 1897 1393 455 227 709 1910 1993 1615 1992 1817 947 751 571 2067 1346 1657 473 473 1113 915 233 38 1186 1896 1656 188 330 659 1952 1801 1392 1896 1656 585 330 1711 1529 549 646 246 1900 -1 -1 -1 -1
1870.0,878 757 1857 234 1167 1176 1675 639 368 787 801 1549 998 1863 817 995 146 560 332 1368 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1826.5,878 1320 368 922 1411 995 361 506 722 848 817 947 1945 395 1306 2014 1910 1909 302 1967 456 2063 1312 1537 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1888.5,878 757 1857 551 368 787 801 1801 1614 506 998 111 35 848 915 484 171 464 1235 1878 337 1075 1036 1320 1230 234 722 1195 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1452.0,878 722 1857 506 679 2020 368 234 1857 1658 1036 1230 998 2020 817 1475 1264 1045 146 960 1917 817 1945 33 1909 1247 246 246 1411 1572 1259 1320 481 757 2014 952 1306 226 366 1952 679 679 1900 62 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1782.5,878 722 1857 1801 1300 579 817 551 1264 111 1306 1863 698 817 368 1764 369 1856 787 922 35 1646 851 1535 146 1346 388 1738 1186 755 777 884 998 1502 615 836 1909 801 801 952 374 757 1664 1888 55 1520 481 1005 1669 1001 829 1937 1937 1462 2016 880 723 358 1454 1828 1301 1664 216 171 1505 0 -1 -1 -1 -1
1431.5,878 1346 42 506 1857 1230 1917 136 998 995 817 1154 171 783 368 880 146 2036 35 1801 1036 1053 1614 2063 757 1427 1427 831 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1487.0,878 722 1857 1801 1300 880 817 885 801 1856 1306 214 1154 1502 1917 234 1264 395 368 1230 752 33 722 359 359 754 1200 2036 995 1713 599 1178 542 778 570 1893 148 1869 1042 1265 45 1642 928 654 1933 1642 2061 1863 2012 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1462.5,878 722 1857 1801 1917 506 455 1346 42 1764 1036 1959 817 770 1848 878 1313 1313 1264 783 1535 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1808.5,878 757 1857 234 1167 240 1306 1863 698 1764 369 922 817 1549 615 995 368 1614 146 960 230 817 722 917 777 1349 1868 1346 455 302 530 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1781.0,878 757 1857 1801 1300 551 646 1872 817 111 1306 234 368 787 787 995 998 328 35 817 528 1392 1275 495 455 281 1910 117 332 1080 1883 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1733.5,878 722 1857 1801 1917 506 455 1265 516 110 549 2020 1090 1313 697 947 1768 1953 1171 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1933.0,878 757 1857 234 1167 240 1306 506 615 1863 698 1764 369 922 817 1614 2061 2047 722 359 679 995 368 1966 62 62 1572 1612 752 1092 35 817 1520 1933 332 1664 343 1746 998 1355 992 770 1917 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1456.0,878 722 1857 506 679 234 516 1145 368 551 998 111 861 812 542 1433 146 186 697 1392 817 1801 722 359 1747 801 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1450.0,878 995 368 889 1306 624 35 1733 1036 328 1910 625 1857 234 817 817 528 1863 1361 1346 722 1952 1411 836 1127 1588 556 1205 1205 1392 661 1127 1255 328 1027 953 1280 421 146 398 101 573 1183 679 1264 1904 1533 1349 777 1425 1758 1502 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1466.5,878 995 368 1320 1614 922 1411 506 146 960 998 770 1619 2014 900 1462 308 1845 226 234 246 322 361 757 1346 42 42 1053 817 907 171 350 132 778 1883 1269 562 1603 356 765 1312 1998 1200 1068 1747 643 1207 1022 1927 1646 26 343 72 554 1617 2020 1420 1505 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1736.0,878 722 1857 1801 1917 1265 1306 234 368 1733 359 359 738 1235 679 1952 1857 1176 817 328 722 1230 530 1900 885 174 915 915 598 1953 1275 1657 111 1392 1481 1178 1239 1533 1361 978 1945 33 1183 1010 1010 1010 1909 1247 201 509 885 757 1857 956 1411 456 1002 2015 1617 1873 1657 1614 448 268 1202 0 -1 -1 -1 -1
1695.5,878 757 1857 995 368 506 998 560 118 117 1346 1080 499 1448 1420 356 1726 1658 1036 1845 813 1587 817 770 1264 1145 1915 1587 1411 1612 44 1953 1090 234 1247 812 615 1178 998 1230 2032 1436 136 1657 1614 701 862 1887 394 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1444.0,878 1346 42 1502 1217 995 1553 252 1857 1265 1167 1801 817 506 998 817 368 783 646 646 146 412 246 648 901 1900 286 955 1200 1216 615 302 1346 388 528 1535 699 1737 752 1896 1027 1443 1727 770 374 860 1817 1249 1273 281 614 1946 549 880 528 1068 2023 1143 1862 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1462.5,878 722 1857 1801 1917 506 455 1764 814 1587 998 770 2029 136 42 885 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1699.5,878 757 1857 995 368 787 801 1801 998 1863 1036 551 817 111 35 1346 915 1872 938 506 722 1200 1265 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1732.5,878 722 1857 1952 679 551 1857 111 1917 2020 817 234 1264 812 129 1930 368 240 998 1053 722 359 359 679 615 914 719 953 862 395 992 754 1850 1850 568 1022 1057 1067 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
